model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
Logistic Regression,returns,0.5,precision,30,0.4095744680851064,0.39202094969383033,0.010593815716917563,0.3882300014262008,0.3958118979614599,0.017553518391276193,0.010593815716917563,0.013762570123646631,0.021344466658905752
Logistic Regression,returns,0.5,recall,30,0.46107784431137727,0.45788423153692626,0.017207075503811693,0.4517267586475332,0.4640417044263193,0.0031936127744511193,0.01720707550381169,-0.0029638601149419397,0.009351085663844178
Logistic Regression,returns,0.5,f1_score,30,0.43380281690140843,0.4223217565305762,0.012330115049795282,0.4179094815262971,0.4267340315348553,0.011481060370832191,0.012330115049795282,0.0070687853665530745,0.015893335375111308
Logistic Regression,returns,0.5,roc_auc,30,0.802286899070077,0.7960205342974688,0.004304786223686361,0.7944800863311011,0.7975609822638364,0.006266364772608183,0.004304786223686361,0.004725916806240523,0.007806812738975843
Logistic Regression,returns,0.5,average_precision,30,0.3884203679084427,0.38500258523104697,0.004752600675012233,0.38330188892132155,0.3867032815407724,0.003417782677395709,0.004752600675012233,0.0017170863676703025,0.005118478987121115
Random Forest,returns,0.5,accuracy,30,0.8524096385542169,0.8558734939759034,0.0024508319407981205,0.8549964750293323,0.8567505129224745,-0.00346385542168669,0.0024508319407981205,-0.00434087436825783,-0.0025868364751155497
Random Forest,returns,0.5,balanced_accuracy,30,0.6336216455976935,0.6492738897742842,0.00646710234142478,0.6469596669226769,0.6515881126258916,-0.01565224417659081,0.00646710234142478,-0.017966467028198124,-0.013338021324983497
Random Forest,returns,0.5,precision,30,0.3986013986013986,0.41818498145764776,0.010593764859030123,0.4143940513892795,0.42197591152601605,-0.019583582856249126,0.010593764859030123,-0.023374512924617397,-0.015792652787880855
Random Forest,returns,0.5,recall,30,0.3413173652694611,0.373253493013972,0.01337422937484707,0.36846758649697536,0.3780393995309686,-0.03193612774451094,0.013374229374847073,-0.03672203426150755,-0.02715022122751433
Random Forest,returns,0.5,f1_score,30,0.36774193548387096,0.39436793807163545,0.011040638254716864,0.390417096412345,0.3983187797309259,-0.026626002587764517,0.011040638254716864,-0.03057684424705494,-0.022675160928474093
