ticker,sector,metric,feature_group,noise_intensity,noise_regime,seed_count,mean_paired_difference,std_paired_difference,paired_difference_ci95_lower,paired_difference_ci95_upper,proportion_seeds_favouring_logistic_regression,proportion_seeds_favouring_random_forest,proportion_ties,robustness_classification
XLB,Materials,balanced_accuracy,all_predictors,0.2,moderate,30,0.013407548845923958,0.011397313782508984,0.009329072488209422,0.017486025203638494,0.1,0.9,0.0,Random Forest more robust
XLB,Materials,balanced_accuracy,all_predictors,0.5,stress,30,0.054861022475676854,0.014050612398816586,0.049833075402049024,0.059888969549304685,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,balanced_accuracy,all_predictors,1.0,stress,30,0.08602889997328164,0.01768333889639972,0.07970099841764477,0.09235680152891851,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,balanced_accuracy,momentum,0.05,moderate,30,-0.0044625459273365435,0.0021082062092024605,-0.005216957830482937,-0.00370813402419015,0.9666666666666667,0.03333333333333333,0.0,Logistic Regression more robust
XLB,Materials,balanced_accuracy,momentum,0.1,moderate,30,-0.004924839988223573,0.0036408852774348077,-0.006227714052106712,-0.003621965924340433,0.9,0.1,0.0,Logistic Regression more robust
XLB,Materials,balanced_accuracy,momentum,0.2,moderate,30,-0.00223956924029936,0.005230336869934615,-0.0041112212518152735,-0.000367917228783447,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLB,Materials,balanced_accuracy,momentum,0.5,stress,30,0.005298470251679165,0.010520936107370591,0.001533601617388553,0.009063338885969777,0.2,0.8,0.0,Random Forest more robust
XLB,Materials,balanced_accuracy,momentum,1.0,stress,30,0.019374060818940213,0.011788799965276424,0.015155492929900176,0.023592628707980248,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,balanced_accuracy,returns,0.05,moderate,30,-0.00216954015653156,0.0018904433597094613,-0.0028460266247733934,-0.0014930536882897265,0.8666666666666667,0.03333333333333333,0.1,Logistic Regression more robust
XLB,Materials,balanced_accuracy,returns,0.1,moderate,30,-0.0031598177712201868,0.0025980312326702648,-0.004089511307894672,-0.0022301242345457014,0.9,0.1,0.0,Logistic Regression more robust
XLB,Materials,balanced_accuracy,returns,0.2,moderate,30,-0.0028475374098258636,0.0027557348701205482,-0.0038336644683933446,-0.0018614103512583826,0.8333333333333334,0.13333333333333333,0.03333333333333333,Logistic Regression more robust
XLB,Materials,balanced_accuracy,returns,0.5,stress,30,-0.0017115005964810632,0.0062919593954034285,-0.003963049349770159,0.0005400481568080327,0.6,0.4,0.0,No clear difference
XLB,Materials,balanced_accuracy,returns,1.0,stress,30,0.0041746864007432775,0.008575410958375633,0.0011060149998474494,0.0072433578016391055,0.3,0.7,0.0,Random Forest more robust
XLB,Materials,balanced_accuracy,volatility,0.05,moderate,30,-0.004809798285606396,0.005723023759516132,-0.006857756036286734,-0.0027618405349260585,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLB,Materials,balanced_accuracy,volatility,0.1,moderate,30,0.000497010787712247,0.0072551280030002,-0.0020992034253104236,0.0030932250007349176,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLB,Materials,balanced_accuracy,volatility,0.2,moderate,30,0.013372576849048473,0.00977839481880118,0.009873423202328428,0.016871730495768518,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLB,Materials,balanced_accuracy,volatility,0.5,stress,30,0.04992775857579717,0.013073454370144583,0.04524948301194262,0.05460603413965172,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,balanced_accuracy,volatility,1.0,stress,30,0.09734680818838236,0.01860109226745227,0.09069049280669159,0.10400312357007313,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,balanced_accuracy,volume_and_range,0.05,moderate,30,-0.004033096612906806,0.0032336690272272766,-0.0051902502131226744,-0.002875943012690937,0.9,0.06666666666666667,0.03333333333333333,Logistic Regression more robust
XLB,Materials,balanced_accuracy,volume_and_range,0.1,moderate,30,-0.005522682445759419,0.003747063419551657,-0.006863551869829465,-0.004181813021689373,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLB,Materials,balanced_accuracy,volume_and_range,0.2,moderate,30,-0.0058884844276760545,0.005017664144642364,-0.00768403248183964,-0.004092936373512469,0.9,0.1,0.0,Logistic Regression more robust
XLB,Materials,balanced_accuracy,volume_and_range,0.5,stress,30,0.001265033278705457,0.009013274706877529,-0.0019603256522736324,0.004490392209684547,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLB,Materials,balanced_accuracy,volume_and_range,1.0,stress,30,0.009794116195523136,0.01180701568682914,0.005569029894240604,0.014019202496805667,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLB,Materials,f1_score,all_predictors,0.05,moderate,30,-0.00196104711564389,0.012924178061735446,-0.006585904838572811,0.0026638106072850313,0.6333333333333333,0.36666666666666664,0.0,No clear difference
XLB,Materials,f1_score,all_predictors,0.1,moderate,30,0.005172823570668973,0.01628567926950819,-0.0006549319107975694,0.011000579052135515,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLB,Materials,f1_score,all_predictors,0.2,moderate,30,0.02819067490111143,0.019284751658404715,0.02128971514830506,0.0350916346539178,0.1,0.9,0.0,Random Forest more robust
XLB,Materials,f1_score,all_predictors,0.5,stress,30,0.10138208263064802,0.018451039527190734,0.09477946293245296,0.10798470232884308,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,f1_score,all_predictors,1.0,stress,30,0.11318385060752542,0.020712828063840012,0.10577186027613515,0.12059584093891569,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,f1_score,momentum,0.05,moderate,30,-0.007014460812763421,0.003890569634278919,-0.008406683276253024,-0.005622238349273818,0.9666666666666667,0.03333333333333333,0.0,Logistic Regression more robust
XLB,Materials,f1_score,momentum,0.1,moderate,30,-0.007393687605736219,0.006197960445090784,-0.009611599266652861,-0.005175775944819577,0.9,0.1,0.0,Logistic Regression more robust
XLB,Materials,f1_score,momentum,0.2,moderate,30,-0.001448466228571943,0.009244866739312149,-0.0047566993040156005,0.0018597668468717141,0.7,0.3,0.0,No clear difference
XLB,Materials,f1_score,momentum,0.5,stress,30,0.013825097861809231,0.01789094274272352,0.007422906223863527,0.020227289499754934,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLB,Materials,f1_score,momentum,1.0,stress,30,0.038663591710769676,0.02045020700343272,0.03134557911890193,0.045981604302637424,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,f1_score,returns,0.05,moderate,30,-0.004265409925027406,0.0033441670832960227,-0.005462104746784565,-0.003068715103270246,0.9,0.03333333333333333,0.06666666666666667,Logistic Regression more robust
XLB,Materials,f1_score,returns,0.1,moderate,30,-0.006074131482938861,0.004377077312612633,-0.0076404484832460545,-0.004507814482631667,0.9,0.1,0.0,Logistic Regression more robust
XLB,Materials,f1_score,returns,0.2,moderate,30,-0.005246242883009339,0.0048510271015361085,-0.006982160637121757,-0.0035103251288969217,0.9,0.1,0.0,Logistic Regression more robust
XLB,Materials,f1_score,returns,0.5,stress,30,-0.0009652679113420089,0.010084934479049274,-0.004574115366698116,0.0026435795440140977,0.6,0.4,0.0,No clear difference
XLB,Materials,f1_score,returns,1.0,stress,30,0.011094396058432971,0.014600185767006004,0.005869786680707669,0.016319005436158274,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLB,Materials,f1_score,volatility,0.05,moderate,30,-0.0055584272377273624,0.009774093030099082,-0.009056041509130364,-0.0020608129663243608,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLB,Materials,f1_score,volatility,0.1,moderate,30,0.005313701711515926,0.012464864019724426,0.000853207407622035,0.009774196015409816,0.3333333333333333,0.6666666666666666,0.0,Random Forest more robust
XLB,Materials,f1_score,volatility,0.2,moderate,30,0.02901246923222226,0.01620591453886104,0.02321325719303798,0.03481168127140654,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLB,Materials,f1_score,volatility,0.5,stress,30,0.1018555750217952,0.017688416658922984,0.09552585641217556,0.10818529363141483,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,f1_score,volatility,1.0,stress,30,0.1497788248273139,0.02401701438731511,0.14118444660532628,0.1583732030493015,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,f1_score,volume_and_range,0.05,moderate,30,-0.0063430374828117595,0.005279920421691701,-0.008232432740449679,-0.00445364222517384,0.9333333333333333,0.06666666666666667,0.0,Logistic Regression more robust
XLB,Materials,f1_score,volume_and_range,0.1,moderate,30,-0.008121072352523009,0.006347371636709867,-0.01039245012170207,-0.005849694583343949,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLB,Materials,f1_score,volume_and_range,0.2,moderate,30,-0.0072560925088511604,0.008405444296665836,-0.010263942120980682,-0.004248242896721638,0.8333333333333334,0.16666666666666666,0.0,Logistic Regression more robust
XLB,Materials,f1_score,volume_and_range,0.5,stress,30,0.009805820611205265,0.015030647096811275,0.004427172624907525,0.015184468597503005,0.3,0.7,0.0,Random Forest more robust
XLB,Materials,f1_score,volume_and_range,1.0,stress,30,0.035655574312130275,0.018249281435224345,0.02912515281991296,0.04218599580434759,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,precision,all_predictors,0.05,moderate,30,-0.0014054331049179805,0.013416285077198171,-0.006206389061722881,0.0033955228518869193,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLB,Materials,precision,all_predictors,0.1,moderate,30,0.0057892869527403695,0.01792414842315455,-0.0006247871853421322,0.012203361090822871,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLB,Materials,precision,all_predictors,0.2,moderate,30,0.02590861977746125,0.022601008241675297,0.01782095284706177,0.03399628670786073,0.1,0.9,0.0,Random Forest more robust
XLB,Materials,precision,all_predictors,0.5,stress,30,0.08861757793230389,0.017321048614668294,0.08241932028898423,0.09481583557562355,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,precision,all_predictors,1.0,stress,30,0.05672527632717122,0.016970404949571798,0.050652494907931056,0.06279805774641138,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,precision,momentum,0.05,moderate,30,-0.004564861133269921,0.004627881219443722,-0.006220927159001232,-0.002908795107538611,0.8,0.2,0.0,Logistic Regression more robust
XLB,Materials,precision,momentum,0.1,moderate,30,-0.0044531317544882565,0.006531584280163092,-0.006790429171529349,-0.002115834337447164,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLB,Materials,precision,momentum,0.2,moderate,30,0.002032743777470606,0.009635149779472071,-0.00141515029024581,0.005480637845187023,0.36666666666666664,0.6333333333333333,0.0,No clear difference
XLB,Materials,precision,momentum,0.5,stress,30,0.01822141587966578,0.017308431645628317,0.012027673160732475,0.024415158598599083,0.2,0.8,0.0,Random Forest more robust
XLB,Materials,precision,momentum,1.0,stress,30,0.03763868003322919,0.023620946557525623,0.029186032863897746,0.046091327202560636,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLB,Materials,precision,returns,0.05,moderate,30,-0.006440624782352568,0.004622018834553382,-0.008094592980593004,-0.004786656584112132,0.9,0.03333333333333333,0.06666666666666667,Logistic Regression more robust
XLB,Materials,precision,returns,0.1,moderate,30,-0.008633371354367836,0.005105886167460527,-0.010460489253949367,-0.006806253454786306,0.9333333333333333,0.06666666666666667,0.0,Logistic Regression more robust
XLB,Materials,precision,returns,0.2,moderate,30,-0.007682860048700577,0.006281448886224321,-0.009930647664583741,-0.005435072432817413,0.9,0.1,0.0,Logistic Regression more robust
XLB,Materials,precision,returns,0.5,stress,30,0.00028741713905059964,0.010169712715546992,-0.003351767818615509,0.003926602096716708,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLB,Materials,precision,returns,1.0,stress,30,0.013455759541109112,0.01593164296276407,0.007754694324943892,0.019156824757274333,0.2,0.8,0.0,Random Forest more robust
XLB,Materials,precision,volatility,0.05,moderate,30,-0.003166260236548071,0.010900573254912142,-0.0070669802793639595,0.0007344598062678179,0.5666666666666667,0.43333333333333335,0.0,No clear difference
XLB,Materials,precision,volatility,0.1,moderate,30,0.007887442724874084,0.013667335391974851,0.0029966495666941704,0.012778235883053997,0.3333333333333333,0.6666666666666666,0.0,Random Forest more robust
XLB,Materials,precision,volatility,0.2,moderate,30,0.02862122917026665,0.0168331326806671,0.022597570001583182,0.03464488833895012,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLB,Materials,precision,volatility,0.5,stress,30,0.10677131753586105,0.017545700432504537,0.10049266927197528,0.11304996579974683,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,precision,volatility,1.0,stress,30,0.12201452030911661,0.023728744298930998,0.11352329821343615,0.13050574240479706,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,precision,volume_and_range,0.05,moderate,30,-0.005405599113304331,0.005639386533952171,-0.007423627667193496,-0.0033875705594151656,0.8333333333333334,0.16666666666666666,0.0,Logistic Regression more robust
XLB,Materials,precision,volume_and_range,0.1,moderate,30,-0.00556265186457332,0.007729121825986829,-0.008328482588788343,-0.0027968211403582967,0.8,0.2,0.0,Logistic Regression more robust
XLB,Materials,precision,volume_and_range,0.2,moderate,30,-0.002128917231482773,0.00988095478156015,-0.005664771489534803,0.0014069370265692568,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLB,Materials,precision,volume_and_range,0.5,stress,30,0.021309739609700184,0.01639170084809204,0.01544404479358749,0.027175434425812876,0.1,0.9,0.0,Random Forest more robust
XLB,Materials,precision,volume_and_range,1.0,stress,30,0.06307055302428476,0.019116329418080256,0.05622986239614974,0.06991124365241977,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,recall,all_predictors,0.05,moderate,30,-0.005325443786982267,0.014101363116741721,-0.010371551771781319,-0.00027933580218321343,0.5666666666666667,0.26666666666666666,0.16666666666666666,Logistic Regression more robust
XLB,Materials,recall,all_predictors,0.1,moderate,30,-0.0003944773175542574,0.018642750437873706,-0.007065699884079247,0.006276745248970733,0.6,0.36666666666666664,0.03333333333333333,No clear difference
XLB,Materials,recall,all_predictors,0.2,moderate,30,0.017554240631163672,0.020643395979093843,0.010167096252206392,0.024941385010120953,0.1,0.8666666666666667,0.03333333333333333,Random Forest more robust
XLB,Materials,recall,all_predictors,0.5,stress,30,0.04161735700197234,0.027861758634290187,0.03164715472073916,0.05158755928320552,0.1,0.9,0.0,Random Forest more robust
XLB,Materials,recall,all_predictors,1.0,stress,30,0.07159763313609459,0.032866466489625996,0.05983651914928214,0.08335874712290704,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,recall,momentum,0.05,moderate,30,-0.009270216962524641,0.004017222212570188,-0.010707761469090506,-0.007832672455958777,0.9666666666666667,0.0,0.03333333333333333,Logistic Regression more robust
XLB,Materials,recall,momentum,0.1,moderate,30,-0.010453648915187371,0.007235896019122822,-0.013042981051165168,-0.007864316779209575,0.9,0.06666666666666667,0.03333333333333333,Logistic Regression more robust
XLB,Materials,recall,momentum,0.2,moderate,30,-0.005917159763313624,0.009827867438312404,-0.009434016959561312,-0.0024003025670659367,0.8,0.2,0.0,Logistic Regression more robust
XLB,Materials,recall,momentum,0.5,stress,30,0.006311637080867836,0.020016867437254334,-0.0008513069387690491,0.013474581100504722,0.16666666666666666,0.6,0.23333333333333334,No clear difference
XLB,Materials,recall,momentum,1.0,stress,30,0.030177514792899367,0.021326132665595136,0.0225460562283738,0.03780897335742493,0.03333333333333333,0.8666666666666667,0.1,Random Forest more robust
XLB,Materials,recall,returns,0.05,moderate,30,-0.0029585798816568,0.0033866950974694573,-0.004170493157837237,-0.001746666605476363,0.4666666666666667,0.0,0.5333333333333333,Logistic Regression more robust
XLB,Materials,recall,returns,0.1,moderate,30,-0.004536489151873767,0.005079052287944207,-0.006354004670992541,-0.0027189736327549933,0.6333333333333333,0.06666666666666667,0.3,Logistic Regression more robust
XLB,Materials,recall,returns,0.2,moderate,30,-0.004142011834319542,0.005634977297565802,-0.006158462563231652,-0.0021255611054074326,0.7,0.1,0.2,Logistic Regression more robust
XLB,Materials,recall,returns,0.5,stress,30,-0.004142011834319547,0.012638461753878989,-0.008664627289566552,0.0003806036209274598,0.5666666666666667,0.36666666666666664,0.06666666666666667,No clear difference
XLB,Materials,recall,returns,1.0,stress,30,0.005128205128205097,0.016277907647164934,-0.0006967693139224469,0.010953179570332641,0.3333333333333333,0.5333333333333333,0.13333333333333333,No clear difference
XLB,Materials,recall,volatility,0.05,moderate,30,-0.010453648915187387,0.010953039581280005,-0.014373143791771199,-0.0065341540386035755,0.8666666666666667,0.1,0.03333333333333333,Logistic Regression more robust
XLB,Materials,recall,volatility,0.1,moderate,30,-0.00216962524654833,0.013589788504132968,-0.0070326686073011666,0.0026934181142045065,0.43333333333333335,0.4,0.16666666666666666,No clear difference
XLB,Materials,recall,volatility,0.2,moderate,30,0.016765285996055184,0.018391727684458573,0.010183890768198643,0.023346681223911724,0.1,0.7333333333333333,0.16666666666666666,Random Forest more robust
XLB,Materials,recall,volatility,0.5,stress,30,0.02781065088757391,0.023929898622859106,0.01924744664153344,0.03637385513361438,0.1,0.8666666666666667,0.03333333333333333,Random Forest more robust
XLB,Materials,recall,volatility,1.0,stress,30,0.04930966469428003,0.03189643928386212,0.03789567048503476,0.0607236589035253,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLB,Materials,recall,volume_and_range,0.05,moderate,30,-0.007692307692307684,0.006435189739439415,-0.0099951107659573,-0.005389504618658067,0.7333333333333333,0.03333333333333333,0.23333333333333334,Logistic Regression more robust
XLB,Materials,recall,volume_and_range,0.1,moderate,30,-0.01104536489151873,0.007409021486145445,-0.013696649180226906,-0.008394080602810555,0.9,0.03333333333333333,0.06666666666666667,Logistic Regression more robust
XLB,Materials,recall,volume_and_range,0.2,moderate,30,-0.013214990138067057,0.009664763681187457,-0.01667348140441384,-0.009756498871720273,0.9,0.03333333333333333,0.06666666666666667,Logistic Regression more robust
XLB,Materials,recall,volume_and_range,0.5,stress,30,-0.006903353057199219,0.016814224176211083,-0.012920245904462111,-0.0008864602099363274,0.5666666666666667,0.4,0.03333333333333333,Logistic Regression more robust
XLB,Materials,recall,volume_and_range,1.0,stress,30,-0.014003944773175547,0.022968807649809773,-0.022223227031456926,-0.005784662514894167,0.7333333333333333,0.16666666666666666,0.1,Logistic Regression more robust
XLB,Materials,roc_auc,all_predictors,0.05,moderate,30,-0.0001403985276022791,0.004032410917922258,-0.0015833782425746866,0.0013025811873701284,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLB,Materials,roc_auc,all_predictors,0.1,moderate,30,0.0015605509068043733,0.0056320991530607895,-0.0004548698913238885,0.003575971704932635,0.36666666666666664,0.6333333333333333,0.0,No clear difference
XLB,Materials,roc_auc,all_predictors,0.2,moderate,30,0.008333205698308302,0.00794696643862025,0.005489420280624683,0.01117699111599192,0.2,0.8,0.0,Random Forest more robust
XLB,Materials,roc_auc,all_predictors,0.5,stress,30,0.03856824134251634,0.010977247190924092,0.03464008388407383,0.042496398800958846,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,roc_auc,all_predictors,1.0,stress,30,0.061360453223465165,0.016962087559765165,0.05529064814394256,0.06743025830298778,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,roc_auc,momentum,0.05,moderate,30,-0.0005872912954613875,0.0013153590159721436,-0.0010579864742483384,-0.00011659611667443667,0.6,0.4,0.0,Logistic Regression more robust
XLB,Materials,roc_auc,momentum,0.1,moderate,30,-0.0009330971234467991,0.0018883524411955593,-0.0016088353661077993,-0.00025735888078579885,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLB,Materials,roc_auc,momentum,0.2,moderate,30,-0.0005205807223461067,0.0036015127510404224,-0.001809365508605827,0.0007682040639136134,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLB,Materials,roc_auc,momentum,0.5,stress,30,-0.00041932360243895987,0.005953862395930545,-0.0025498858982804635,0.0017112386934025436,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLB,Materials,roc_auc,momentum,1.0,stress,30,0.00708425443276448,0.008655085414383356,0.003987071893951229,0.010181436971577732,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLB,Materials,roc_auc,returns,0.05,moderate,30,-0.0006134990206138395,0.0013952076495847689,-0.0011127676659736492,-0.00011423037525402989,0.6333333333333333,0.36666666666666664,0.0,Logistic Regression more robust
XLB,Materials,roc_auc,returns,0.1,moderate,30,0.00013291060613027257,0.00205746349184407,-0.0006033432488109385,0.0008691644610714837,0.5,0.5,0.0,No clear difference
XLB,Materials,roc_auc,returns,0.2,moderate,30,-0.0002139163020558921,0.0026564145954510953,-0.0011645020567853817,0.0007366694526735975,0.5666666666666667,0.43333333333333335,0.0,No clear difference
XLB,Materials,roc_auc,returns,0.5,stress,30,-0.0008612811493277834,0.005184483321759493,-0.002716524679361283,0.000993962380705716,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLB,Materials,roc_auc,returns,1.0,stress,30,-0.0015573174861685769,0.007641482643780864,-0.004291786931800132,0.0011771519594629784,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLB,Materials,roc_auc,volatility,0.05,moderate,30,0.0020368848204516,0.0033529896207170765,0.0008370328942246099,0.00323673674667859,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLB,Materials,roc_auc,volatility,0.1,moderate,30,0.004814052786442857,0.005400496302829495,0.002881510003877987,0.006746595569007727,0.2,0.8,0.0,Random Forest more robust
XLB,Materials,roc_auc,volatility,0.2,moderate,30,0.015105860489812222,0.00858026264868837,0.0120354529338352,0.018176268045789243,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLB,Materials,roc_auc,volatility,0.5,stress,30,0.05381364945976354,0.0146571177553236,0.048568667231664725,0.05905863168786235,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,roc_auc,volatility,1.0,stress,30,0.09337182805690145,0.015537590193118032,0.0878117728133808,0.09893188330042209,0.0,1.0,0.0,Random Forest more robust
XLB,Materials,roc_auc,volume_and_range,0.05,moderate,30,0.0002537384298850287,0.0013609219524547155,-0.0002332612363257396,0.000740738096095797,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLB,Materials,roc_auc,volume_and_range,0.1,moderate,30,0.0009785351923800676,0.001992847755908308,0.00026540378158484165,0.0016916666031752937,0.3333333333333333,0.6666666666666666,0.0,Random Forest more robust
XLB,Materials,roc_auc,volume_and_range,0.2,moderate,30,0.0010309506426849403,0.0029776864323353726,-3.4600762384273415e-05,0.002096502047754154,0.4,0.6,0.0,No clear difference
XLB,Materials,roc_auc,volume_and_range,0.5,stress,30,0.00035856933049479363,0.004799172586096513,-0.0013587925235786428,0.00207593118456823,0.5,0.5,0.0,No clear difference
XLB,Materials,roc_auc,volume_and_range,1.0,stress,30,0.007052430766507924,0.006525154087981925,0.0047174343641872216,0.009387427168828627,0.1,0.9,0.0,Random Forest more robust
XLE,Energy,accuracy,all_predictors,0.05,moderate,30,0.0006526104417670268,0.004615405885955961,-0.000998991343209368,0.0023042122267434213,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLE,Energy,accuracy,all_predictors,0.1,moderate,30,0.003187751004016036,0.004564071908087308,0.0015545188471011277,0.004820983160930945,0.26666666666666666,0.7,0.03333333333333333,Random Forest more robust
XLE,Energy,accuracy,all_predictors,0.2,moderate,30,0.00775602409638546,0.007820907030999132,0.0049573484583798596,0.010554699734391059,0.13333333333333333,0.8333333333333334,0.03333333333333333,Random Forest more robust
XLE,Energy,accuracy,all_predictors,0.5,stress,30,0.027284136546184678,0.009924410236842497,0.023732731953170848,0.030835541139198508,0.0,1.0,0.0,Random Forest more robust
XLE,Energy,accuracy,all_predictors,1.0,stress,30,0.03486445783132529,0.009376279960109419,0.031509199138763384,0.03821971652388719,0.0,1.0,0.0,Random Forest more robust
XLE,Energy,accuracy,momentum,0.05,moderate,30,-0.0008785140562248833,0.0025865553449323426,-0.0018041009992128165,4.7072886763049925e-05,0.5333333333333333,0.36666666666666664,0.1,No clear difference
XLE,Energy,accuracy,momentum,0.1,moderate,30,-0.0008032128514056299,0.0032187424353263077,-0.00195502503930882,0.0003485993364975602,0.6,0.3333333333333333,0.06666666666666667,No clear difference
XLE,Energy,accuracy,momentum,0.2,moderate,30,-0.00143072289156628,0.003533876631410681,-0.002695304403256093,-0.00016614137987646695,0.6333333333333333,0.3333333333333333,0.03333333333333333,Logistic Regression more robust
XLE,Energy,accuracy,momentum,0.5,stress,30,0.0004518072289156202,0.005692334180450184,-0.0015851683969380086,0.002488782854769249,0.4666666666666667,0.5,0.03333333333333333,No clear difference
XLE,Energy,accuracy,momentum,1.0,stress,30,0.00439257028112444,0.008826157536867352,0.0012341703694872708,0.007550970192761609,0.36666666666666664,0.6,0.03333333333333333,Random Forest more robust
XLE,Energy,accuracy,returns,0.05,moderate,30,0.00050200803212853,0.00180520821342385,-0.0001439774307355541,0.001147993494992614,0.4,0.5,0.1,No clear difference
XLE,Energy,accuracy,returns,0.1,moderate,30,0.0019076305220883404,0.0020809282714064725,0.0011629799036192963,0.0026522811405573846,0.16666666666666666,0.7333333333333333,0.1,Random Forest more robust
XLE,Energy,accuracy,returns,0.2,moderate,30,0.0024347389558232796,0.0025530775826372266,0.0015211318762167825,0.0033483460354297766,0.16666666666666666,0.7666666666666667,0.06666666666666667,Random Forest more robust
XLE,Energy,accuracy,returns,0.5,stress,30,0.003363453815261004,0.0030103166328735594,0.002286225842889878,0.00444068178763213,0.1,0.8,0.1,Random Forest more robust
XLE,Energy,accuracy,returns,1.0,stress,30,0.005496987951807186,0.0045916917855657055,0.0038538721486710524,0.00714010375494332,0.1,0.9,0.0,Random Forest more robust
XLE,Energy,accuracy,volatility,0.05,moderate,30,-0.0012048192771084568,0.004271597179510003,-0.0027333906965465978,0.0003237521423296839,0.5666666666666667,0.3,0.13333333333333333,No clear difference
XLE,Energy,accuracy,volatility,0.1,moderate,30,-0.00020080321285141653,0.005912490959813051,-0.0023165609304116024,0.0019149545047087695,0.6,0.36666666666666664,0.03333333333333333,No clear difference
XLE,Energy,accuracy,volatility,0.2,moderate,30,0.0060491967871485535,0.006607604587773708,0.0036846958524003413,0.008413697721896766,0.23333333333333334,0.7333333333333333,0.03333333333333333,Random Forest more robust
XLE,Energy,accuracy,volatility,0.5,stress,30,0.021686746987951738,0.009656227305978968,0.018231310424242152,0.025142183551661323,0.0,1.0,0.0,Random Forest more robust
XLE,Energy,accuracy,volatility,1.0,stress,30,0.05122991967871484,0.011439637350668315,0.04713629802664359,0.05532354133078609,0.0,1.0,0.0,Random Forest more robust
XLE,Energy,accuracy,volume_and_range,0.05,moderate,30,-0.0009287148594377501,0.0025067056510508093,-0.0018257279564404686,-3.170176243503175e-05,0.5666666666666667,0.3333333333333333,0.1,Logistic Regression more robust
XLE,Energy,accuracy,volume_and_range,0.1,moderate,30,-0.0008785140562249168,0.0029865149942644082,-0.0019472247216064551,0.00019019660915662153,0.5666666666666667,0.36666666666666664,0.06666666666666667,No clear difference
XLE,Energy,accuracy,volume_and_range,0.2,moderate,30,-0.0008283132530120667,0.004889482342861144,-0.002577992038501461,0.0009213655324773277,0.6333333333333333,0.3,0.06666666666666667,No clear difference
XLE,Energy,accuracy,volume_and_range,0.5,stress,30,0.0035642570281123965,0.006202985424711977,0.0013445472013319283,0.005783966854892865,0.26666666666666666,0.7,0.03333333333333333,Random Forest more robust
XLE,Energy,accuracy,volume_and_range,1.0,stress,30,0.014006024096385445,0.006295804371340206,0.011753099436127974,0.016258948756642917,0.0,1.0,0.0,Random Forest more robust
XLE,Energy,average_precision,all_predictors,0.05,moderate,30,0.0003726500589876426,0.0029191834944749914,-0.000671966338633888,0.0014172664566091734,0.43333333333333335,0.5666666666666667,0.0,No clear difference
